   #meanOH,varOH,meanGD,varGD,meanfixedpos,varfixedpos,meanfemalecontrib,varfemalecontrib,meanmalecontrib,varmalecontrib,meanfibd,meanfitness,meandelfreq,meanhomdel,meanhetdel1000
   0  0.29954449868850  0.00001128906717  0.25538931764505  0.00000772178834  0.21938524582513  0.00031500021083  0.00000000000000  0.00000000000000  0.00000000000000  0.00000000000000  0.28042985564082  0.33128200347586  0.11704268136802  0.02400396292739  0.18607743688040
   1  0.27154746520550  0.00005905814136  0.23944920600394  0.00002135690537  0.27745655238077  0.00026572232014  0.79425000000000  0.01254193750000  1.00000000000000  0.00000000000000  0.32247604490891  0.30120409324432  0.11681997443286  0.03518360498537  0.16327273889674
   2  0.26378285618273  0.00011983901599  0.22929789907491  0.00002601025950  0.32414877390809  0.00023482038049  0.83087500000000  0.00881860937500  1.00000000000000  0.00000000000000  0.35048500857470  0.29690426801115  0.11651102588700  0.03727363374856  0.15847478427984
   3  0.25117681766842  0.00013809499300  0.21917191437422  0.00003238128328  0.36380794182714  0.00023863616375  0.84512500000000  0.00859185937500  1.00000000000000  0.00000000000000  0.37783749192527  0.28858293494299  0.11628557046992  0.04086791307100  0.15083531480266
   4  0.24102185776027  0.00013256071268  0.20971871930100  0.00003497366096  0.39898064016279  0.00024853834186  0.83462500000000  0.00922923437500  1.00000000000000  0.00000000000000  0.40405102219557  0.28147374192477  0.11625148609791  0.04392470437812  0.14465356344593
   5  0.23103437351231  0.00011373397735  0.20080851926180  0.00003680448433  0.43039774477499  0.00023756953042  0.83300000000000  0.00873600000000  1.00000000000000  0.00000000000000  0.42844968312757  0.27451817145604  0.11630803771184  0.04697366570761  0.13866874401628
   6  0.22097940893689  0.00011864899290  0.19224789902826  0.00003903848561  0.45919630538883  0.00023938807181  0.82987500000000  0.00982310937500  1.00000000000000  0.00000000000000  0.45203889414627  0.26803799394869  0.11624527005443  0.04992154042796  0.13264745926226
   7  0.21155602031196  0.00011919861212  0.18407530337256  0.00004273457162  0.48536569929711  0.00025224829865  0.82100000000000  0.00936525000000  1.00000000000000  0.00000000000000  0.47464661609744  0.26171942384906  0.11620733461179  0.05286746564369  0.12667973794643
   8  0.20290774580179  0.00012435060142  0.17629205933967  0.00004366558278  0.50986655340757  0.00025973359073  0.80725000000000  0.00969118750000  1.00000000000000  0.00000000000000  0.49592172689397  0.25658514811738  0.11612392138073  0.05539875359511  0.12145033558043
   9  0.19411665188698  0.00012679799767  0.16909140214134  0.00004550348619  0.53247602423247  0.00026596277843  0.80312500000000  0.00941210937500  1.00000000000000  0.00000000000000  0.51591576015969  0.25098293450547  0.11615431447756  0.05801064237747  0.11628734420836
  10  0.18594316384919  0.00010960154987  0.16193638585258  0.00004587437820  0.55357354217812  0.00026546335459  0.80187500000000  0.00951210937500  1.00000000000000  0.00000000000000  0.53545267804881  0.24606217319273  0.11612484819440  0.06048638542637  0.11127692554326
