#igen,meanOH,varOH,meanGD,varGD,meanfixedpos,varfixedpos,meanfemalecontrib,varfemalecontrib,meanmalecontrib,varmalecontrib,meanfib 100
   0  0.30799480387509  0.00000000000000  0.29634449238505 -0.00000000000000  0.14278256329940 -0.00000000000000  0.00000000000000  0.00000000000000  0.00000000000000  0.00000000000000  0.64433723959436
   1  0.30851054458916  0.00000279786699  0.29825939945350  0.00000029896613  0.15143866835331  0.00000056507200  0.30434782608696 -0.00000000000000  0.21739130434783  0.00000000000000  0.64179583305705
   2  0.30573835695248  0.00000792205721  0.29756338394825  0.00000076601706  0.15884223841937  0.00000261980645  0.08347826086957  0.00437353497164  0.08608695652174  0.00449829867675  0.64234464313757
   3  0.30507831726568  0.00000629815396  0.29696316260166  0.00000115763139  0.16558922153284  0.00000415876830  0.09391304347826  0.00414820415879  0.08695652173913  0.00412098298677  0.64267827981641
   4  0.30338395015491  0.00000737523610  0.29618380217679  0.00000141805047  0.17182639600024  0.00000460065740  0.09521739130435  0.00410945179584  0.09217391304348  0.00394253308129  0.64310562409566
   5  0.30317452065486  0.00000954022014  0.29546631340904  0.00000173485788  0.17753548982993  0.00000619174282  0.10086956521739  0.00388960302457  0.08956521739130  0.00475689981096  0.64356644539014
   6  0.30208751611785  0.00000726189010  0.29477000483037  0.00000199222636  0.18315683794149  0.00000714727453  0.07478260869565  0.00423742911153  0.08782608695652  0.00377996219282  0.64407916660833
   7  0.30127876005374  0.00000587560165  0.29385726634394  0.00000235645762  0.18832540208421  0.00000807695345  0.09043478260870  0.00395765595463  0.09086956521739  0.00416238185255  0.64476478840442
   8  0.30019165512118  0.00000850623327  0.29305866422779  0.00000255516262  0.19338172399253  0.00000968814011  0.09173913043478  0.00487315689981  0.09130434782609  0.00345935727788  0.64546803255510
   9  0.29953249280426  0.00000986667317  0.29223517440378  0.00000261616064  0.19810513422886  0.00001152464212  0.07608695652174  0.00353024574669  0.09130434782609  0.00361058601134  0.64611920372087
  10  0.29857929808664  0.00000982791267  0.29145789429254  0.00000250884647  0.20246189988555  0.00001257598590  0.10347826086957  0.00381020793951  0.08695652173913  0.00362948960302  0.64679221124455
