#igen,meanOH,varOH,meanGD,varGD,meanfixedpos,varfixedpos,meanfemalecontrib,varfemalecontrib,meanmalecontrib,varmalecontr1000
   0  0.30321581487000  0.00001144126362  0.25858605012733  0.00000950591955  0.21289300716105  0.00035091752880  0.00000000000000  0.00000000000000  0.00000000000000  0.00000000000000
   1  0.27704351900803  0.00012894500760  0.24357346532413  0.00002992111042  0.27158239054164  0.00033909394501  0.15637500000000  0.01578123437500  2.47400000000000  0.88382400000000
   2  0.27144015283318  0.00022007575001  0.23524154472049  0.00004609866888  0.31715181429327  0.00039566078564  0.15512500000000  0.01757685937500  2.46250000000000  0.83434375000000
   3  0.26168008074206  0.00023353495819  0.22737032652469  0.00005684001647  0.35448976786658  0.00047778112440  0.15100000000000  0.02013650000000  2.51250000000000  0.87009375000000
   4  0.25386337482578  0.00028381694348  0.22006194444173  0.00006863936569  0.38615112221848  0.00052645201245  0.15712500000000  0.02129610937500  2.49250000000000  0.85869375000000
   5  0.24685772384294  0.00027116058991  0.21377424169747  0.00007918914272  0.41353976065747  0.00059054723972  0.15237500000000  0.02242248437500  2.56550000000000  0.87195975000000
   6  0.23943475464988  0.00030018727760  0.20744861464888  0.00009217364826  0.43807179314654  0.00065131365785  0.15350000000000  0.02465650000000  2.52700000000000  0.93827100000000
   7  0.23355714807517  0.00033058289524  0.20192490041810  0.00010687541606  0.45960493103283  0.00069277916993  0.15512500000000  0.02560810937500  2.48850000000000  0.86561775000000
   8  0.22768600855481  0.00033241467209  0.19640278045847  0.00010475182819  0.47912464074590  0.00074353769905  0.15687500000000  0.02668710937500  2.49150000000000  0.98167775000000
   9  0.22231821694622  0.00033178291236  0.19185557682509  0.00011636475052  0.49689994713318  0.00077448832286  0.14887500000000  0.02788310937500  2.51850000000000  0.90190775000000
  10  0.21704754842120  0.00036904768343  0.18745427466716  0.00012501358198  0.51255756235882  0.00076827452670  0.15225000000000  0.03113243750000  2.50850000000000  1.00167775000000
