#igen,meanOH,varOH,meanGD,varGD,meanfixedpos,varfixedpos,meanfemalecontrib,varfemalecontrib,meanmalecontrib,varmalecontrib,meanfib1000
   0  0.30300030951122  0.00001213307553  0.25838125957607  0.00000973303170  0.21393763637237  0.00038105046042  0.00000000000000  0.00000000000000  0.00000000000000  0.00000000000000  0.20094861769875
   1  0.27710513961648  0.00012853692947  0.24297828365450  0.00003018426857  0.27261647522468  0.00036881851178  0.15437500000000  0.01743398437500  2.54550000000000  0.96467975000000  0.24625677574478
   2  0.26989942807709  0.00022773405926  0.23371288845096  0.00004171096782  0.31869753448359  0.00037985624427  0.15200000000000  0.01789600000000  2.53700000000000  0.80963100000000  0.27425474926205
   3  0.25803541884943  0.00022320718881  0.22445433325320  0.00005402065001  0.35709216129187  0.00044522307773  0.16487500000000  0.01870685937500  2.51550000000000  0.86650975000000  0.30181268566593
   4  0.24961360888163  0.00026523784366  0.21672816629016  0.00006624781779  0.39009732301629  0.00049244422016  0.15775000000000  0.01889618750000  2.49350000000000  0.81920775000000  0.32549210251510
   5  0.24229658768684  0.00027337157016  0.20942235166047  0.00008637140906  0.41866065266497  0.00058347690274  0.15675000000000  0.02211693750000  2.48200000000000  0.82267600000000  0.34792213954206
   6  0.23411141827270  0.00029631954489  0.20254358629305  0.00008988675094  0.44385395299659  0.00063891626065  0.15562500000000  0.02151523437500  2.43850000000000  0.91996775000000  0.36928267240495
   7  0.22663523717980  0.00030839251977  0.19644389460276  0.00010575767090  0.46629594847888  0.00067659999412  0.15500000000000  0.02510000000000  2.47950000000000  0.86482975000000  0.38839377269306
   8  0.22056769837074  0.00034584484584  0.19104624948333  0.00012223666962  0.48678998413995  0.00074740113256  0.14950000000000  0.02358725000000  2.48300000000000  0.91821100000000  0.40544581242349
   9  0.21509121257269  0.00033984651979  0.18518737429710  0.00013195407984  0.50573338780218  0.00081557738922  0.16337500000000  0.02682423437500  2.45050000000000  0.96629975000000  0.42281373068656
  10  0.20943008795117  0.00037485753981  0.18038663776613  0.00014343480498  0.52207554188494  0.00086113663321  0.15950000000000  0.02787225000000  2.56200000000000  0.88515600000000  0.43755105526967
